"_id","name","genre._id","genre.name","artist._id","artist.name"
"60a032a282d27c42cc2d7172","My Humps","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e49","Black Eyed Peas"
"60a032a282d27c42cc2d7173","Super Bass","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e51","Nicki Minaj"
"60a032a282d27c42cc2d7175","Drop It Like It's Hot","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e54","Snoop Dogg"
"60a032a282d27c42cc2d7176","Hypnotize","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e4b","The Notorious B.I.G."
"60a032a282d27c42cc2d7177","Dark Fantasy","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e3e","Kanye West"
"60a032a282d27c42cc2d7178","U Can't Touch This","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e55","MC Hammer"
"60a032a282d27c42cc2d717a","Black Skinhead","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e3e","Kanye West"
"60a032a282d27c42cc2d717c","The Way I Am","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e45","Eminem"
"60a032a282d27c42cc2d717d","Over","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e41","Drake"
"60a032a282d27c42cc2d717e","Niggas in Paris","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e48","Jay-Z"
"60a032a282d27c42cc2d717f","N.Y. State of Mind","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e57","Nas"
"60a032a282d27c42cc2d7180","The Way I Are","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e58","Timbaland"
"60a032a282d27c42cc2d7181","Superstar","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e59","Lupe Fiasco"
"60a032a282d27c42cc2d7182","Dilemma","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e5a","Nelly"
"60a032a282d27c42cc2d7183","Ride Wit Me","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e5a","Nelly"
"60a032a282d27c42cc2d7184","Forgot About Dre","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e44","Dr. Dre"
"60a032a282d27c42cc2d7185","Hot In Herre","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e5a","Nelly"
"60a032a282d27c42cc2d7186","Dark Horse","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e5b","Katy Perry"
"60a032a282d27c42cc2d7187","What You Know","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e47","T.I."
"60a032a282d27c42cc2d7188","Big Poppa","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e4b","The Notorious B.I.G."
"60a032a282d27c42cc2d7189","Intergalactic","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e4c","Beastie Boys"
"60a032a282d27c42cc2d718a","Through the Wire","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e3e","Kanye West"
"60a032a282d27c42cc2d718b","Insane in the Brain","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e5c","Cypress Hill"
"60a032a282d27c42cc2d718c","No Diggity","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e5d","Blackstreet"
"60a032a282d27c42cc2d718d","Champion","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e3e","Kanye West"
"60a032a282d27c42cc2d718e","Lights Please","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e5e","J. Cole"
"60a032a282d27c42cc2d718f","Right Now (Na Na Na)","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e5f","Akon"
"60a032a282d27c42cc2d7190","I Wonder","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e3e","Kanye West"
"60a032a282d27c42cc2d7191","Ready or Not","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e60","Fugees"
"60a032a282d27c42cc2d7192","Roses","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e43","OutKast"
"60a032a282d27c42cc2d7193","'Till I Collapse","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e45","Eminem"
"60a032a282d27c42cc2d7194","The World Is Yours","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e57","Nas"
"60a032a282d27c42cc2d7195","Why You Wanna","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e47","T.I."
"60a032a282d27c42cc2d7196","November Has Come","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e3f","Gorillaz"
"60a032a282d27c42cc2d7197","Kick, Push","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e59","Lupe Fiasco"
"60a032a282d27c42cc2d7198","Fight for Your Right","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e4c","Beastie Boys"
"60a032a282d27c42cc2d7199","Can I Kick It?","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e61","A Tribe Called Quest"
"60a032a282d27c42cc2d719b","Regulate","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e62","Warren G"
"60a032a282d27c42cc2d719c","Bitch, Don’t Kill My Vibe","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e63","Kendrick Lamar"
"60a032a282d27c42cc2d719d","Like Toy Soldiers","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e45","Eminem"
"60a032a282d27c42cc2d719e","Put On","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e64","Young Jeezy"
"60a032a282d27c42cc2d719f","Nobody's Listening","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e65","Linkin Park"
"60a032a282d27c42cc2d71a1","P.I.M.P.","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e42","50 Cent"
"60a032a282d27c42cc2d71a2","Black and Yellow","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e53","Wiz Khalifa"
"60a032a282d27c42cc2d71a3","Rock the House","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e3f","Gorillaz"
"60a032a282d27c42cc2d71a5","Temperature","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e66","Sean Paul"
"60a032a282d27c42cc2d71a6","Cudi Zone","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e4d","Kid Cudi"
"60a032a282d27c42cc2d71a7","Backseat Freestyle","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e63","Kendrick Lamar"
"60a032a282d27c42cc2d71a8","Pursuit of Happiness (Nightmare)","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e4d","Kid Cudi"
"60a032a282d27c42cc2d71a9","I Get Up","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e5e","J. Cole"
"60a032a282d27c42cc2d71ab","Flashing Lights","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e3e","Kanye West"
"60a032a282d27c42cc2d71ac","Ice Ice Baby","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e67","Vanilla Ice"
"60a032a282d27c42cc2d71ad","So Fresh, So Clean","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e43","OutKast"
"60a032a282d27c42cc2d71ae","Hustlin'","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e68","Rick Ross"
"60a032a282d27c42cc2d71b0","Knock Knock","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e6a","Mac Miller"
"60a032a282d27c42cc2d71b1","Big Pimpin'","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e48","Jay-Z"
"60a032a282d27c42cc2d71b2","Killing Me Softly with His Song","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e60","Fugees"
